Time sec,Extension mm,Strain 1 %,Load N,Tensile stress MPa,Cycle Count ,Total Cycle Count ,Repetitions Count ,Marked Data ,PIP Count ,Tensile extension mm,Tensile strain %,Displacement (Strain 1) mm,True strain %,Corrected Position mm,Tenacity gf/tex,True stress Pa
60.846,0.7179522,26.81058,3651.342,184.4112,0,0,0,0,0,0.06521589,0.2608635,6.702645,0.2605239,0.7179522,3723.333,184892300
60.896,0.7179522,26.35127,3650.686,184.3781,0,0,0,0,0,0.06521589,0.2608635,6.587816,0.2605239,0.7179522,3722.664,184859000
60.946,0.7179522,26.78734,3650.921,184.39,0,0,0,0,0,0.06521589,0.2608635,6.696836,0.2605239,0.7179522,3722.904,184871000
60.996,0.7179522,26.45212,3650.684,184.378,0,0,0,0,0,0.06521589,0.2608635,6.61303,0.2605239,0.7179522,3722.662,184859000
61.046,0.7179522,26.62912,3650.921,184.39,0,0,0,0,0,0.06521589,0.2608635,6.657279,0.2605239,0.7179522,3722.904,184871000
61.096,0.7179522,26.63486,3650.678,184.3777,0,0,0,0,0,0.06521589,0.2608635,6.658715,0.2605239,0.7179522,3722.656,184858600
61.146,0.7179522,26.44569,3650.159,184.3515,0,0,0,0,0,0.06521589,0.2608635,6.611422,0.2605239,0.7179522,3722.127,184832400
61.196,0.7179522,26.76236,3651.099,184.3989,0,0,0,0,0,0.06521589,0.2608635,6.690589,0.2605239,0.7179522,3723.084,184879900
61.246,0.7179522,26.40102,3650.485,184.3679,0,0,0,0,0,0.06521589,0.2608635,6.600255,0.2605239,0.7179522,3722.458,184848900
61.296,0.7179522,26.74143,3650.726,184.3801,0,0,0,0,0,0.06521589,0.2608635,6.685358,0.2605239,0.7179522,3722.705,184861100
61.346,0.7179522,26.49152,3650.617,184.3746,0,0,0,0,0,0.06521589,0.2608635,6.622881,0.2605239,0.7179522,3722.594,184855600
61.396,0.7179522,26.60387,3650.242,184.3556,0,0,0,0,0,0.06521589,0.2608635,6.650967,0.2605239,0.7179522,3722.211,184836600
61.446,0.7179522,26.64325,3650.622,184.3749,0,0,0,0,0,0.06521589,0.2608635,6.660812,0.2605239,0.7179522,3722.599,184855800
61.496,0.7179522,26.45515,3650.518,184.3696,0,0,0,0,0,0.06521589,0.2608635,6.613788,0.2605239,0.7179522,3722.492,184850600
61.546,0.7179522,26.77224,3650.943,184.3911,0,0,0,0,0,0.06521589,0.2608635,6.69306,0.2605239,0.7179522,3722.926,184872100
61.596,0.7179522,26.38487,3649.708,184.3287,0,0,0,0,0,0.06521589,0.2608635,6.596218,0.2605239,0.7179522,3721.666,184809500
61.646,0.7179522,26.7686,3650.489,184.3681,0,0,0,0,0,0.06521589,0.2608635,6.69215,0.2605239,0.7179522,3722.462,184849100
61.696,0.7179522,26.44769,3649.982,184.3425,0,0,0,0,0,0.06521589,0.2608635,6.611921,0.2605239,0.7179522,3721.946,184823400
61.746,0.7179522,26.63863,3649.461,184.3162,0,0,0,0,0,0.06521589,0.2608635,6.659657,0.2605239,0.7179522,3721.415,184797000
61.796,0.7179522,26.6123,3649.995,184.3432,0,0,0,0,0,0.06521589,0.2608635,6.653076,0.2605239,0.7179522,3721.959,184824100
61.846,0.7179522,26.48205,3649.77,184.3318,0,0,0,0,0,0.06521589,0.2608635,6.620513,0.2605239,0.7179522,3721.73,184812700
61.896,0.7179522,26.74218,3649.82,184.3344,0,0,0,0,0,0.06521589,0.2608635,6.685545,0.2605239,0.7179522,3721.781,184815200
61.946,0.7179522,26.42393,3649.442,184.3152,0,0,0,0,0,0.06521589,0.2608635,6.605981,0.2605239,0.7179522,3721.395,184796100
61.996,0.7179522,26.73648,3649.636,184.3251,0,0,0,0,0,0.06521589,0.2608635,6.684119,0.2605239,0.7179522,3721.593,184805900
62.046,0.7179522,26.49531,3649.873,184.337,0,0,0,0,0,0.06521589,0.2608635,6.623828,0.2605239,0.7179522,3721.834,184817900
62.096,0.7179522,26.61554,3649.496,184.318,0,0,0,0,0,0.06521589,0.2608635,6.653884,0.2605239,0.7179522,3721.45,184798800
62.146,0.7179522,26.61924,3649.112,184.2986,0,0,0,0,0,0.06521589,0.2608635,6.654811,0.2605239,0.7179522,3721.059,184779300
62.196,0.7179522,26.48688,3650.683,184.3779,0,0,0,0,0,0.06521589,0.2608635,6.62172,0.2605239,0.7179522,3722.661,184858900
62.246,0.7179522,26.71816,3649.335,184.3098,0,0,0,0,0,0.06521589,0.2608635,6.679541,0.2605239,0.7179522,3721.286,184790600
62.296,0.7179522,26.42962,3649.48,184.3172,0,0,0,0,0,0.06521589,0.2608635,6.607404,0.2605239,0.7179522,3721.434,184798000
62.346,0.7179522,26.7352,3650.007,184.3438,0,0,0,0,0,0.06521589,0.2608635,6.683801,0.2605239,0.7179522,3721.972,184824700
62.396,0.7179522,26.47112,3649.335,184.3099,0,0,0,0,0,0.06521589,0.2608635,6.61778,0.2605239,0.7179522,3721.286,184790700
62.446,0.7179522,26.65744,3648.961,184.291,0,0,0,0,0,0.06521589,0.2608635,6.664361,0.2605239,0.7179522,3720.905,184771700
62.496,0.7179522,26.58058,3649.181,184.3021,0,0,0,0,0,0.06521589,0.2608635,6.645146,0.2605239,0.7179522,3721.129,184782800
62.546,0.7179522,26.54223,3649.321,184.3091,0,0,0,0,0,0.06521589,0.2608635,6.635558,0.2605239,0.7179522,3721.272,184789900
62.596,0.7179522,26.68229,3648.305,184.2578,0,0,0,0,0,0.06521589,0.2608635,6.670573,0.2605239,0.7179522,3720.236,184738500
62.646,0.7179522,26.46803,3649.198,184.3029,0,0,0,0,0,0.06521589,0.2608635,6.617008,0.2605239,0.7179522,3721.146,184783700
62.696,0.7179522,26.71072,3649.584,184.3224,0,0,0,0,0,0.06521589,0.2608635,6.67768,0.2605239,0.7179522,3721.54,184803200
62.746,0.7179522,26.47642,3648.869,184.2863,0,0,0,0,0,0.06521589,0.2608635,6.619105,0.2605239,0.7179522,3720.811,184767000
62.796,0.7179522,26.66311,3648.612,184.2733,0,0,0,0,0,0.06521589,0.2608635,6.665778,0.2605239,0.7179522,3720.549,184754000
62.846,0.7179522,26.55296,3648.743,184.2799,0,0,0,0,0,0.06521589,0.2608635,6.638241,0.2605239,0.7179522,3720.682,184760700
62.896,0.7179522,26.57399,3648.975,184.2917,0,0,0,0,0,0.06521589,0.2608635,6.643497,0.2605239,0.7179522,3720.919,184772400
62.946,0.7179522,26.65004,3648.612,184.2733,0,0,0,0,0,0.06521589,0.2608635,6.66251,0.2605239,0.7179522,3720.548,184754000
62.996,0.7179522,26.50036,3649.128,184.2994,0,0,0,0,0,0.06521589,0.2608635,6.625091,0.2605239,0.7179522,3721.075,184780200
63.046,0.7179522,26.70039,3649.317,184.309,0,0,0,0,0,0.06521589,0.2608635,6.675098,0.2605239,0.7179522,3721.268,184789800
63.096,0.7179522,26.47766,3648.232,184.2542,0,0,0,0,0,0.06521589,0.2608635,6.619414,0.2605239,0.7179522,3720.162,184734800
63.146,0.7179522,26.67721,3648.723,184.2789,0,0,0,0,0,0.06521589,0.2608635,6.669302,0.2605239,0.7179522,3720.662,184759700
63.196,0.7179522,26.52706,3649.591,184.3228,0,0,0,0,0,0.06521589,0.2608635,6.631765,0.2605239,0.7179522,3721.547,184803600
63.246,0.7179522,26.60398,3648.041,184.2445,0,0,0,0,0,0.06521589,0.2608635,6.650994,0.2605239,0.7179522,3719.967,184725100
63.296,0.7179522,26.61232,3649.263,184.3062,0,0,0,0,0,0.06521589,0.2608635,6.65308,0.2605239,0.7179522,3721.213,184787000
63.346,0.7179522,26.5281,3648.844,184.285,0,0,0,0,0,0.06521589,0.2608635,6.632025,0.2605239,0.7179522,3720.785,184765800
63.396,0.7179522,26.67304,3648.817,184.2837,0,0,0,0,0,0.06521589,0.2608635,6.66826,0.2605239,0.7179522,3720.758,184764400
63.446,0.7179522,26.50041,3648.861,184.2859,0,0,0,0,0,0.06521589,0.2608635,6.625102,0.2605239,0.7179522,3720.802,184766600
63.496,0.7179522,26.67369,3649.129,184.2994,0,0,0,0,0,0.06521589,0.2608635,6.668423,0.2605239,0.7179522,3721.076,184780200
63.546,0.7179522,26.53042,3648.86,184.2859,0,0,0,0,0,0.06521589,0.2608635,6.632606,0.2605239,0.7179522,3720.802,184766600
63.596,0.7179522,26.62095,3648.727,184.2791,0,0,0,0,0,0.06521589,0.2608635,6.655238,0.2605239,0.7179522,3720.666,184759900
63.646,0.7179522,26.59871,3648.789,184.2823,0,0,0,0,0,0.06521589,0.2608635,6.649677,0.2605239,0.7179522,3720.729,184763000
63.696,0.7179522,26.55236,3648.787,184.2822,0,0,0,0,0,0.06521589,0.2608635,6.638091,0.2605239,0.7179522,3720.727,184762900
63.746,0.7179522,26.65904,3648.828,184.2843,0,0,0,0,0,0.06521589,0.2608635,6.664761,0.2605239,0.7179522,3720.77,184765000
63.796,0.7179522,26.5035,3648.654,184.2755,0,0,0,0,0,0.06521589,0.2608635,6.625875,0.2605239,0.7179522,3720.592,184756200
63.846,0.7179522,26.67809,3648.195,184.2523,0,0,0,0,0,0.06521589,0.2608635,6.669523,0.2605239,0.7179522,3720.124,184732900
63.896,0.7179522,26.51253,3648.55,184.2702,0,0,0,0,0,0.06521589,0.2608635,6.628133,0.2605239,0.7179522,3720.486,184750900
63.946,0.7179522,26.64073,3648.765,184.2811,0,0,0,0,0,0.06521589,0.2608635,6.660183,0.2605239,0.7179522,3720.705,184761800
63.996,0.7179522,26.57311,3648.612,184.2733,0,0,0,0,0,0.06521589,0.2608635,6.643279,0.2605239,0.7179522,3720.549,184754000
64.046,0.7179522,26.57595,3648.846,184.2851,0,0,0,0,0,0.06521589,0.2608635,6.643986,0.2605239,0.7179522,3720.787,184765900
64.096,0.7179522,26.6375,3648.37,184.2611,0,0,0,0,0,0.06521589,0.2608635,6.659375,0.2605239,0.7179522,3720.302,184741800
64.146,0.7179522,26.52775,3647.74,184.2293,0,0,0,0,0,0.06521589,0.2608635,6.631937,0.2605239,0.7179522,3719.659,184709900
64.19601,0.7179522,26.66805,3648.962,184.291,0,0,0,0,0,0.06521589,0.2608635,6.667013,0.2605239,0.7179522,3720.906,184771700
64.246,0.7179522,26.51733,3647.854,184.235,0,0,0,0,0,0.06521589,0.2608635,6.629332,0.2605239,0.7179522,3719.776,184715600
64.296,0.7179522,26.65118,3648.883,184.287,0,0,0,0,0,0.06521589,0.2608635,6.662796,0.2605239,0.7179522,3720.825,184767700
64.346,0.7179522,26.55317,3648.014,184.2431,0,0,0,0,0,0.06521589,0.2608635,6.638292,0.2605239,0.7179522,3719.939,184723800
64.396,0.7179522,26.59929,3648.366,184.2609,0,0,0,0,0,0.06521589,0.2608635,6.649822,0.2605239,0.7179522,3720.298,184741600
64.44601,0.7179522,26.61248,3648.024,184.2436,0,0,0,0,0,0.06521589,0.2608635,6.65312,0.2605239,0.7179522,3719.949,184724200
64.496,0.7179522,26.54525,3648.556,184.2705,0,0,0,0,0,0.06521589,0.2608635,6.636312,0.2605239,0.7179522,3720.491,184751200
64.546,0.7179522,26.65707,3648.844,184.285,0,0,0,0,0,0.06521589,0.2608635,6.664268,0.2605239,0.7179522,3720.785,184765800
64.596,0.7179522,26.51799,3648.526,184.269,0,0,0,0,0,0.06521589,0.2608635,6.629498,0.2605239,0.7179522,3720.461,184749700
64.646,0.7179522,26.66428,3648,184.2424,0,0,0,0,0,0.06521589,0.2608635,6.666069,0.2605239,0.7179522,3719.925,184723000
64.69601,0.7179522,26.53627,3647.714,184.228,0,0,0,0,0,0.06521589,0.2608635,6.634067,0.2605239,0.7179522,3719.634,184708600
64.746,0.7179522,26.62577,3647.878,184.2363,0,0,0,0,0,0.06521589,0.2608635,6.656443,0.2605239,0.7179522,3719.8,184716900
64.796,0.7179522,26.59111,3648.113,184.2482,0,0,0,0,0,0.06521589,0.2608635,6.647777,0.2605239,0.7179522,3720.041,184728800
64.846,0.7179522,26.56292,3647.059,184.1949,0,0,0,0,0,0.06521589,0.2608635,6.640731,0.2605239,0.7179522,3718.965,184675400
64.896,0.7179522,26.64232,3648.038,184.2443,0,0,0,0,0,0.06521589,0.2608635,6.660579,0.2605239,0.7179522,3719.963,184725000
64.94601,0.7179522,26.52413,3647.421,184.2132,0,0,0,0,0,0.06521589,0.2608635,6.631032,0.2605239,0.7179522,3719.334,184693700
64.996,0.7179522,26.65933,3647.23,184.2036,0,0,0,0,0,0.06521589,0.2608635,6.664831,0.2605239,0.7179522,3719.14,184684100
65.046,0.7179522,26.53117,3647.769,184.2307,0,0,0,0,0,0.06521589,0.2608635,6.632792,0.2605239,0.7179522,3719.689,184711300
65.096,0.7179522,26.63587,3647.109,184.1974,0,0,0,0,0,0.06521589,0.2608635,6.658968,0.2605239,0.7179522,3719.016,184677900
65.146,0.7179522,26.577,3647.234,184.2037,0,0,0,0,0,0.06521589,0.2608635,6.64425,0.2605239,0.7179522,3719.143,184684200
65.19601,0.7179522,26.58114,3647.523,184.2183,0,0,0,0,0,0.06521589,0.2608635,6.645286,0.2605239,0.7179522,3719.438,184698900
65.246,0.7179522,26.63143,3647.309,184.2075,0,0,0,0,0,0.06521589,0.2608635,6.657857,0.2605239,0.7179522,3719.22,184688100
65.296,0.7179522,26.53931,3646.576,184.1705,0,0,0,0,0,0.06521589,0.2608635,6.634827,0.2605239,0.7179522,3718.473,184650900
65.346,0.7179522,26.65208,3646.688,184.1761,0,0,0,0,0,0.06521589,0.2608635,6.663021,0.2605239,0.7179522,3718.587,184656600
65.396,0.7179522,26.53347,3646.833,184.1835,0,0,0,0,0,0.06521589,0.2608635,6.633368,0.2605239,0.7179522,3718.735,184664000
65.44601,0.7179522,26.63638,3646.926,184.1882,0,0,0,0,0,0.06521589,0.2608635,6.659094,0.2605239,0.7179522,3718.829,184668700
65.496,0.7179522,26.56592,3647.761,184.2303,0,0,0,0,0,0.06521589,0.2608635,6.641479,0.2605239,0.7179522,3719.681,184710900
65.54601,0.7179522,26.59295,3647.479,184.2161,0,0,0,0,0,0.06521589,0.2608635,6.648237,0.2605239,0.7179522,3719.394,184696700
65.596,0.7179522,26.61267,3646.587,184.1711,0,0,0,0,0,0.06521589,0.2608635,6.653168,0.2605239,0.7179522,3718.484,184651500
65.646,0.7179522,26.55329,3646.927,184.1882,0,0,0,0,0,0.06521589,0.2608635,6.638323,0.2605239,0.7179522,3718.831,184668700
65.69601,0.7179522,26.64515,3646.395,184.1614,0,0,0,0,0,0.06521589,0.2608635,6.661287,0.2605239,0.7179522,3718.289,184641800
65.746,0.7179522,26.53788,3646.838,184.1837,0,0,0,0,0,0.06521589,0.2608635,6.63447,0.2605239,0.7179522,3718.74,184664200
65.79601,0.7179522,26.64788,3646.788,184.1812,0,0,0,0,0,0.06521589,0.2608635,6.661971,0.2605239,0.7179522,3718.689,184661700
65.846,0.7179522,26.55048,3646.332,184.1582,0,0,0,0,0,0.06521589,0.2608635,6.63762,0.2605239,0.7179522,3718.224,184638600
65.896,0.7179522,26.61341,3646.418,184.1625,0,0,0,0,0,0.06521589,0.2608635,6.653353,0.2605239,0.7179522,3718.311,184642900
65.94601,0.7179522,26.59226,3646.189,184.1509,0,0,0,0,0,0.06521589,0.2608635,6.648065,0.2605239,0.7179522,3718.078,184631300
65.996,0.7179522,26.5652,3645.846,184.1336,0,0,0,0,0,0.06521589,0.2608635,6.6413,0.2605239,0.7179522,3717.728,184614000
66.04601,0.7179522,26.63511,3646.511,184.1672,0,0,0,0,0,0.06521589,0.2608635,6.658778,0.2605239,0.7179522,3718.406,184647600
66.096,0.7179522,26.53614,3647.297,184.2069,0,0,0,0,0,0.06521589,0.2608635,6.634035,0.2605239,0.7179522,3719.208,184687500
66.146,0.7179522,26.64942,3645.849,184.1338,0,0,0,0,0,0.06521589,0.2608635,6.662354,0.2605239,0.7179522,3717.731,184614100
66.19601,0.7179522,26.54714,3646.457,184.1645,0,0,0,0,0,0.06521589,0.2608635,6.636786,0.2605239,0.7179522,3718.352,184644900
66.246,0.7179522,26.62389,3645.95,184.1389,0,0,0,0,0,0.06521589,0.2608635,6.655972,0.2605239,0.7179522,3717.834,184619200
66.29601,0.7179522,26.58758,3645.808,184.1317,0,0,0,0,0,0.06521589,0.2608635,6.646895,0.2605239,0.7179522,3717.69,184612100
66.346,0.7179522,26.57667,3646.377,184.1605,0,0,0,0,0,0.06521589,0.2608635,6.644168,0.2605239,0.7179522,3718.27,184640900
66.396,0.7179522,26.63538,3645.733,184.1279,0,0,0,0,0,0.06521589,0.2608635,6.658844,0.2605239,0.7179522,3717.614,184608300
66.44601,0.7179522,26.53777,3645.665,184.1245,0,0,0,0,0,0.06521589,0.2608635,6.634442,0.2605239,0.7179522,3717.544,184604800
66.496,0.7179522,26.65468,3646.46,184.1646,0,0,0,0,0,0.06521589,0.2608635,6.663671,0.2605239,0.7179522,3718.354,184645100
66.54601,0.7179522,26.53529,3645.852,184.1339,0,0,0,0,0,0.06521589,0.2608635,6.633822,0.2605239,0.7179522,3717.734,184614300
66.596,0.7179522,26.636,3645.789,184.1307,0,0,0,0,0,0.06521589,0.2608635,6.658999,0.2605239,0.7179522,3717.67,184611100
66.646,0.7179522,26.56943,3645.498,184.1161,0,0,0,0,0,0.06521589,0.2608635,6.642358,0.2605239,0.7179522,3717.373,184596300
66.69601,0.7179522,26.59413,3645.827,184.1326,0,0,0,0,0,0.06521589,0.2608635,6.648532,0.2605239,0.7179522,3717.708,184613000
66.746,0.7179522,26.61704,3645.793,184.131,0,0,0,0,0,0.06521589,0.2608635,6.654259,0.2605239,0.7179522,3717.675,184611300
66.79601,0.7179522,26.55738,3645.846,184.1336,0,0,0,0,0,0.06521589,0.2608635,6.639345,0.2605239,0.7179522,3717.728,184614000
66.846,0.7179522,26.64561,3645.395,184.1109,0,0,0,0,0,0.06521589,0.2608635,6.661401,0.2605239,0.7179522,3717.269,184591200
66.896,0.7179522,26.54215,3645.983,184.1405,0,0,0,0,0,0.06521589,0.2608635,6.635536,0.2605239,0.7179522,3717.868,184620900
66.94601,0.7179522,26.64124,3645.239,184.103,0,0,0,0,0,0.06521589,0.2608635,6.660311,0.2605239,0.7179522,3717.109,184583200
66.996,0.7179522,26.56135,3645.323,184.1072,0,0,0,0,0,0.06521589,0.2608635,6.640337,0.2605239,0.7179522,3717.195,184587500
67.04601,0.7179522,26.60246,3645.451,184.1137,0,0,0,0,0,0.06521589,0.2608635,6.650616,0.2605239,0.7179522,3717.325,184594000
67.096,0.7179522,26.60422,3645.645,184.1235,0,0,0,0,0,0.06521589,0.2608635,6.651056,0.2605239,0.7179522,3717.523,184603800
67.146,0.7179522,26.5583,3645.581,184.1202,0,0,0,0,0,0.06521589,0.2608635,6.639574,0.2605239,0.7179522,3717.458,184600500
67.19601,0.7179522,26.64133,3646.179,184.1505,0,0,0,0,0,0.06521589,0.2608635,6.660333,0.2605239,0.7179522,3718.068,184630800
67.246,0.7179522,26.53949,3644.755,184.0785,0,0,0,0,0,0.06521589,0.2608635,6.634873,0.2605239,0.7179522,3716.616,184558700
67.29601,0.7179522,26.64618,3645.241,184.1031,0,0,0,0,0,0.06521589,0.2608635,6.661546,0.2605239,0.7179522,3717.111,184583300
67.346,0.7179522,26.55389,3644.737,184.0776,0,0,0,0,0,0.06521589,0.2608635,6.638472,0.2605239,0.7179522,3716.597,184557800
67.396,0.7179522,26.62122,3644.954,184.0886,0,0,0,0,0,0.06521589,0.2608635,6.655304,0.2605239,0.7179522,3716.819,184568800
67.44601,0.7179522,26.5929,3644.929,184.0873,0,0,0,0,0,0.06521589,0.2608635,6.648224,0.2605239,0.7179522,3716.793,184567500
67.496,0.7179522,26.57991,3644.917,184.0867,0,0,0,0,0,0.06521589,0.2608635,6.644977,0.2605239,0.7179522,3716.781,184566900
67.54601,0.7179522,26.62585,3645.592,184.1208,0,0,0,0,0,0.06521589,0.2608635,6.656461,0.2605239,0.7179522,3717.469,184601100
67.55801,0.7179522,26.60655,3645.479,184.1151,0,0,0,0,0,0.06521589,0.2608635,6.651639,0.2605239,0.7179522,3717.354,184595400
67.56001,0.7179522,26.60281,3645.452,184.1137,1,1,0,0,0,0.06521589,0.2608635,6.650702,0.2605239,0.7179522,3717.327,184594000
67.61,0.7179522,26.56402,3645.246,184.1033,1,1,0,0,0,0.06521589,0.2608635,6.641006,0.2605239,0.7179522,3717.116,184583600
67.66,0.7181316,26.6387,3644.964,184.0891,1,1,0,0,0,0.06539241,0.2615696,6.659674,0.2612282,0.7181316,3716.829,184570600
67.71001,0.7183708,26.54636,3645.023,184.0921,1,1,0,0,0,0.06562788,0.2625115,6.63659,0.2621676,0.7183708,3716.889,184575300
67.76,0.7187893,26.64503,3645.514,184.1169,1,1,0,0,0,0.0660398,0.2641592,6.661257,0.2638109,0.7187893,3717.39,184603200
67.81001,0.719447,26.55791,3649.119,184.299,1,1,0,0,0,0.06668712,0.2667485,6.639476,0.2663933,0.719447,3721.066,184790600
67.86,0.7206427,26.61902,3667.378,185.2211,1,1,0,0,0,0.06786402,0.2714561,6.654755,0.2710883,0.7206427,3739.685,185723900
67.91,0.7220777,26.59334,3695.204,186.6265,1,1,0,0,0,0.06927639,0.2771055,6.648335,0.2767223,0.7220777,3768.06,187143600
67.96001,0.723393,26.57491,3723.582,188.0597,1,1,0,0,0,0.07057102,0.2822841,6.643727,0.2818864,0.723393,3796.997,188590600
68.01,0.7245888,26.63115,3746.388,189.2115,1,1,0,0,0,0.071748,0.286992,6.657788,0.2865809,0.7245888,3820.253,189754500
68.06001,0.7256651,26.54502,3765.892,190.1966,1,1,0,0,0,0.0728073,0.2912292,6.636255,0.290806,0.7256651,3840.141,190750500
68.11,0.7266217,26.64615,3782.962,191.0587,1,1,0,0,0,0.07374888,0.2949955,6.661539,0.2945613,0.7266217,3857.547,191622300
68.16,0.7275185,26.55044,3796.73,191.754,1,1,0,0,0,0.07463152,0.2985261,6.637609,0.2980814,0.7275185,3871.587,192326500
68.21001,0.7284751,26.62573,3809.017,192.3746,1,1,0,0,0,0.07557309,0.3022924,6.656432,0.3018364,0.7284751,3884.117,192956100
68.26,0.7294916,26.58861,3822.391,193.05,1,1,0,0,0,0.07657354,0.3062942,6.647151,0.305826,0.7294916,3897.754,193641400
68.31001,0.7303884,26.58464,3834.902,193.6819,1,1,0,0,0,0.07745625,0.309825,6.646159,0.309346,0.7303884,3910.511,194282000
68.36,0.7312254,26.62895,3842.944,194.0881,1,1,0,0,0,0.0782801,0.3131204,6.657238,0.3126312,0.7312254,3918.712,194695800
68.41,0.7321224,26.54976,3851.444,194.5173,1,1,0,0,0,0.07916288,0.3166515,6.637441,0.3161512,0.7321224,3927.379,195133300
68.46001,0.7329593,26.64395,3859.15,194.9066,1,1,0,0,0,0.07998665,0.3199466,6.660986,0.3194359,0.7329593,3935.238,195530200
68.51,0.7337964,26.54885,3867.548,195.3307,1,1,0,0,0,0.08081057,0.3232423,6.637213,0.322721,0.7337964,3943.801,195962100
68.56001,0.7345737,26.63159,3872.222,195.5668,1,1,0,0,0,0.08157562,0.3263025,6.657897,0.3257713,0.7345737,3948.568,196204900
68.61,0.7354107,26.57377,3876.635,195.7896,1,1,0,0,0,0.08239947,0.3295979,6.643442,0.3290559,0.7354107,3953.067,196434900
68.66,0.7362477,26.60025,3881.201,196.0203,1,1,0,0,0,0.08322331,0.3328932,6.650064,0.3323404,0.7362477,3957.724,196672800
68.71001,0.7370848,26.61066,3886.192,196.2723,1,1,0,0,0,0.08404722,0.3361889,6.652664,0.335625,0.7370848,3962.813,196932200
68.76,0.7378621,26.56648,3889.523,196.4406,1,1,0,0,0,0.08481228,0.3392491,6.641621,0.3386749,0.7378621,3966.21,197107000
68.81001,0.7386394,26.63547,3892.422,196.587,1,1,0,0,0,0.08557725,0.342309,6.658867,0.3417245,0.7386394,3969.166,197259900
68.86,0.7395362,26.5563,3897.083,196.8224,1,1,0,0,0,0.08645996,0.3458399,6.639075,0.3452432,0.7395362,3973.919,197503100
68.91,0.7403732,26.63096,3901.981,197.0698,1,1,0,0,0,0.08728381,0.3491352,6.657739,0.3485272,0.7403732,3978.914,197757800
68.96001,0.7412103,26.57327,3903.936,197.1685,1,1,0,0,0,0.08810773,0.3524309,6.643318,0.3518113,0.7412103,3980.907,197863400
69.01,0.7420473,26.60711,3908.042,197.3759,1,1,0,0,0,0.08893157,0.3557263,6.651776,0.3550951,0.7420473,3985.094,198078000
69.06001,0.7429442,26.59819,3910.214,197.4856,1,1,0,0,0,0.08981435,0.3592574,6.649549,0.3586136,0.7429442,3987.309,198195100
69.11,0.743841,26.57765,3914.019,197.6777,1,1,0,0,0,0.090697,0.362788,6.644412,0.3621315,0.743841,3991.189,198394900
69.16,0.7446183,26.62182,3915.299,197.7424,1,1,0,0,0,0.09146203,0.3658482,6.655455,0.3651805,0.7446183,3992.494,198465800
69.21001,0.7453956,26.56092,3916.321,197.794,1,1,0,0,0,0.09222709,0.3689084,6.640229,0.3682296,0.7453956,3993.536,198523700
69.26,0.7462924,26.62881,3918.237,197.8907,1,1,0,0,0,0.0931098,0.3724392,6.657202,0.3717474,0.7462924,3995.49,198627800
69.31001,0.7470697,26.57184,3920.178,197.9888,1,1,0,0,0,0.09387485,0.3754994,6.642959,0.3747962,0.7470697,3997.469,198732200
69.36,0.7478469,26.6113,3920.661,198.0132,1,1,0,0,0,0.09463983,0.3785593,6.652824,0.3778446,0.7478469,3997.962,198762800
69.41,0.7486242,26.59457,3921.008,198.0307,1,1,0,0,0,0.09540481,0.3816192,6.648643,0.3808929,0.7486242,3998.315,198786400
69.46001,0.7495211,26.58765,3923.174,198.1401,1,1,0,0,0,0.09628759,0.3851504,6.646913,0.3844106,0.7495211,4000.524,198903200
69.51,0.7504179,26.6165,3926.763,198.3214,1,1,0,0,0,0.09717031,0.3886812,6.654125,0.3879278,0.7504179,4004.184,199092200
69.56001,0.7512549,26.56967,3928.919,198.4302,1,1,0,0,0,0.09799415,0.3919766,6.642419,0.3912104,0.7512549,4006.382,199208000
69.61,0.752092,26.62486,3929.535,198.4614,1,1,0,0,0,0.09881806,0.3952723,6.656214,0.3944931,0.752092,4007.01,199245800
69.66,0.7529889,26.56871,3930.593,198.5148,1,1,0,0,0,0.09970077,0.3988031,6.642178,0.39801,0.7529889,4008.089,199306500
69.71001,0.7538259,26.61432,3933.127,198.6428,1,1,0,0,0,0.1005246,0.4020985,6.653579,0.4012922,0.7538259,4010.674,199441500
69.76,0.7546629,26.58756,3933.979,198.6858,1,1,0,0,0,0.1013485,0.4053939,6.64689,0.4045744,0.7546629,4011.542,199491300
69.81001,0.7554402,26.59495,3934.434,198.7088,1,1,0,0,0,0.1021135,0.4084541,6.648738,0.4076222,0.7554402,4012.006,199520400
69.86,0.7562773,26.61276,3935.057,198.7402,1,1,0,0,0,0.1029374,0.4117497,6.653189,0.4109043,0.7562773,4012.641,199558500
69.91,0.7571143,26.57687,3937.636,198.8705,1,1,0,0,0,0.1037613,0.4150451,6.644217,0.4141862,0.7571143,4015.271,199695900
69.96001,0.7578916,26.62642,3937.245,198.8508,1,1,0,0,0,0.1045263,0.4181053,6.656605,0.4172337,0.7578916,4014.872,199682200
70.01,0.7586688,26.57546,3937.032,198.84,1,1,0,0,0,0.1052913,0.4211652,6.643864,0.4202808,0.7586688,4014.656,199677500
70.06001,0.7595657,26.61627,3937.919,198.8848,1,1,0,0,0,0.1061741,0.4246964,6.654067,0.4237971,0.7595657,4015.56,199729500
70.11,0.7604625,26.58168,3940.606,199.0205,1,1,0,0,0,0.1070567,0.4282269,6.64542,0.4273126,0.7604625,4018.3,199872800
70.16,0.7612996,26.60175,3943.196,199.1513,1,1,0,0,0,0.1078806,0.4315226,6.650438,0.4305942,0.7612996,4020.94,200010700
