time,Ch1,Ch2,Ch3
9763,4459.7,-9729,2097.8
9764,4459.7,-9729,2097.8
9765,4454.8,-9729,2092.9
9766,4464.6,-9729,2097.8
9767,4459.7,-9729,2097.8
9768,4454.8,-9729,2092.9
9769,4459.7,-9729,2097.8
9770,4459.7,-9729,2092.9
9771,4454.8,-9729,2092.9
9772,4464.6,-9729,2097.8
9773,4459.7,-9729,2097.8
9774,4464.6,-9729,2092.9
9775,4469.5,-9729,2097.8
9776,4469.5,-9729,2097.8
9777,4464.6,-9729,2097.8
9778,4469.5,-9729,2102.7
9779,4469.5,-9729,2102.7
9780,4469.5,-9729,2097.8
9781,4469.5,-9729,2102.7
9782,4469.5,-9729,2097.8
9783,4464.6,-9729,2097.8
9784,4469.5,-9729,2097.8
9785,4469.5,-9729,2097.8
9786,4469.5,-9729,2097.8
9787,4474.4,-9729,2097.8
9788,4474.4,-9729,2097.8
9789,4469.5,-9729,2097.8
9790,4469.5,-9729,2097.8
9791,4469.5,-9729,2097.8
9792,4474.4,-9729,2097.8
9793,4474.4,-9729,2102.7
9794,4474.4,-9729,2097.8
9795,4474.4,-9729,2097.8
9796,4474.4,-9729,2097.8
9797,4469.5,-9729,2097.8
9798,4469.5,-9729,2092.9
9799,4474.4,-9729,2097.8
9800,4474.4,-9729,2092.9
9801,4474.4,-9729,2092.9
9802,4474.4,-9729,2092.9
9803,4474.4,-9729,2092.9
9804,4474.4,-9729,2092.9
9805,4479.2,-9729,2092.9
9806,4474.4,-9729,2092.9
9807,4479.2,-9729,2092.9
9808,4479.2,-9729,2097.8
9809,4474.4,-9729,2088
9810,4479.2,-9729,2097.8
9811,4479.2,-9729,2092.9
9812,4479.2,-9729,2092.9
9813,4484.1,-9729,2097.8
9814,4484.1,-9729,2092.9
9815,4479.2,-9729,2092.9
9816,4484.1,-9729,2097.8
9817,4489,-9729,2097.8
9818,4479.2,-9729,2088
9819,4484.1,-9729,2092.9
9820,4484.1,-9729,2092.9
9821,4479.2,-9729,2083.1
9822,4484.1,-9729,2092.9
9823,4489,-9729,2092.9
9824,4479.2,-9729,2088
9825,4489,-9729,2088
9826,4489,-9729,2092.9
9827,4484.1,-9729,2088
9828,4493.9,-9729,2088
9829,4493.9,-9729,2088
9830,4489,-9729,2088
9831,4489,-9729,2092.9
9832,4489,-9729,2092.9
9833,4484.1,-9729,2083.1
9834,4484.1,-9729,2088
9835,4489,-9729,2088
9836,4489,-9729,2088
9837,4489,-9729,2088
9838,4493.9,-9729,2092.9
9839,4484.1,-9729,2088
9840,4489,-9729,2092.9
9841,4493.9,-9729,2092.9
9842,4484.1,-9729,2083.1
9843,4489,-9729,2088
9844,4489,-9729,2092.9
9845,4489,-9729,2088
9846,4489,-9729,2088
9847,4498.8,-9729,2088
9848,4474.4,-9729,1990.2
9849,4479.2,-9729,1975.6
9850,4484.1,-9729,1960.9
9851,4474.4,-9729,1946.2
9852,4474.4,-9729,1941.3
9853,4479.2,-9729,1936.4
9854,4469.5,-9729,1921.8
9855,4474.4,-9729,1921.8
9856,4484.1,-9729,1916.9
9857,4474.4,-9729,1907.1
9858,4479.2,-9729,1902.2
9859,4479.2,-9729,1902.2
9860,4474.4,-9729,1887.5
9861,4479.2,-9729,1892.4
9862,4479.2,-9729,1892.4
9863,4474.4,-9729,1877.8
9864,4479.2,-9729,1877.8
9865,4484.1,-9729,1882.7
9866,4479.2,-9729,1868
9867,4479.2,-9729,1868
9868,4489,-9729,1868
9869,4474.4,-9729,1858.2
9870,4479.2,-9729,1858.2
9871,4484.1,-9729,1858.2
9872,4474.4,-9729,1848.4
9873,4479.2,-9729,1848.4
9874,4489,-9729,1853.3
9875,4474.4,-9729,1838.6
9876,4484.1,-9729,1838.6
9877,4493.9,-9729,1848.4
9878,4484.1,-9729,1838.6
9879,4484.1,-9729,1833.8
9880,4498.8,-9729,1843.5
9881,4489,-9729,1833.8
9882,4489,-9729,1828.9
9883,4493.9,-9729,1828.9
9884,4484.1,-9729,1824
9885,4484.1,-9729,1819.1
9886,4498.8,-9729,1828.9
9887,4489,-9729,1814.2
9888,4489,-9729,1814.2
9889,4498.8,-9729,1824
9890,4489,-9729,1809.3
9891,4489,-9729,1809.3
9892,4498.8,-9729,1814.2
9893,4489,-9729,1804.4
9894,4489,-9729,1799.5
9895,4498.8,-9729,1804.4
9896,4493.9,-9729,1799.5
9897,4489,-9729,1794.6
9898,4498.8,-9729,1799.5
9899,4493.9,-9729,1799.5
9900,4489,-9729,1794.6
9901,4498.8,-9729,1799.5
9902,4493.9,-9729,1789.7
9903,4493.9,-9729,1784.9
9904,4498.8,-9729,1794.6
9905,4493.9,-9729,1784.9
9906,4493.9,-9729,1784.9
9907,4503.7,-9729,1784.9
9908,4498.8,-9729,1780
9909,4498.8,-9729,1780
9910,4503.7,-9729,1780
9911,4498.8,-9729,1780
9912,4503.7,-9729,1775.1
9913,4503.7,-9729,1780
9914,4498.8,-9729,1775.1
9915,4498.8,-9729,1775.1
9916,4503.7,-9729,1775.1
9917,4503.7,-9729,1770.2
9918,4503.7,-9729,1770.2
9919,4503.7,-9729,1770.2
9920,4498.8,-9729,1760.4
9921,4498.8,-9729,1760.4
9922,4498.8,-9729,1765.3
9923,4498.8,-9729,1755.5
9924,4498.8,-9729,1755.5
9925,4503.7,-9729,1755.5
9926,4503.7,-9729,1755.5
9927,4503.7,-9729,1750.6
9928,4508.6,-9729,1755.5
9929,4503.7,-9729,1750.6
9930,4503.7,-9729,1750.6
9931,4508.6,-9729,1750.6
9932,4503.7,-9729,1750.6
9933,4503.7,-9729,1745.7
9934,4503.7,-9729,1745.7
9935,4503.7,-9729,1740.8
9936,4503.7,-9729,1740.8
9937,4503.7,-9729,1745.7
9938,4503.7,-9729,1740.8
9939,4508.6,-9729,1736
9940,4508.6,-9729,1740.8
9941,4503.7,-9729,1736
9942,4498.8,-9729,1736
9943,4503.7,-9729,1736
9944,4503.7,-9729,1731.1
9945,4503.7,-9729,1731.1
9946,4503.7,-9729,1736
9947,4503.7,-9729,1731.1
9948,4503.7,-9729,1726.2
9949,4503.7,-9729,1731.1
9950,4508.6,-9729,1731.1
9951,4508.6,-9729,1726.2
9952,4508.6,-9729,1726.2
9953,4508.6,-9729,1726.2
9954,4503.7,-9729,1721.3
9955,4508.6,-9729,1721.3
9956,4508.6,-9729,1726.2
9957,4508.6,-9729,1721.3
9958,4513.5,-9729,1721.3
9959,4508.6,-9729,1721.3
9960,4508.6,-9729,1716.4
9961,4508.6,-9729,1716.4
9962,4508.6,-9729,1721.3
9963,4508.6,-9729,1716.4
9964,4508.6,-9729,1716.4
9965,4508.6,-9729,1716.4
9966,4513.5,-9729,1711.5
9967,4513.5,-9729,1711.5
9968,4513.5,-9729,1716.4
9969,4513.5,-9729,1716.4
9970,4513.5,-9729,1711.5
9971,4513.5,-9729,1706.6
9972,4508.6,-9729,1706.6
9973,4503.7,-9729,1706.6
9974,4513.5,-9729,1706.6
9975,4513.5,-9729,1706.6
9976,4508.6,-9729,1701.7
9977,4513.5,-9729,1701.7
9978,4513.5,-9729,1701.7
9979,4513.5,-9729,1701.7
9980,4513.5,-9729,1701.7
9981,4513.5,-9729,1701.7
9982,4513.5,-9729,1696.8
9983,4513.5,-9729,1696.8
9984,4513.5,-9729,1696.8
9985,4508.6,-9729,1696.8
9986,4513.5,-9729,1691.9
9987,4508.6,-9729,1691.9
9988,4513.5,-9729,1691.9
9989,4513.5,-9729,1687.1
9990,4518.4,-9729,1691.9
9991,4508.6,-9729,1687.1
9992,4513.5,-9729,1687.1
9993,4508.6,-9729,1687.1
9994,4513.5,-9729,1687.1
9995,4508.6,-9729,1682.2
9996,4513.5,-9729,1682.2
9997,4513.5,-9729,1682.2
9998,4513.5,-9729,1682.2
9999,4513.5,-9729,1682.2
10000,4513.5,-9729,1682.2
10001,4513.5,-9729,1682.2
10002,4508.6,-9729,1677.3
10003,4513.5,-9729,1677.3
10004,4513.5,-9729,1682.2
10005,4513.5,-9729,1672.4
10006,4513.5,-9729,1672.4
10007,4513.5,-9729,1672.4
10008,4513.5,-9729,1672.4
10009,4518.4,-9729,1672.4
10010,4513.5,-9729,1672.4
10011,4513.5,-9729,1667.5
10012,4518.4,-9729,1667.5
10013,4513.5,-9729,1672.4
10014,4518.4,-9729,1667.5
10015,4518.4,-9729,1667.5
10016,4518.4,-9729,1667.5
10017,4513.5,-9729,1667.5
10018,4518.4,-9729,1667.5
10019,4523.3,-9729,1662.6
10020,4518.4,-9729,1662.6
10021,4518.4,-9729,1662.6
10022,4518.4,-9729,1662.6
10023,4513.5,-9729,1657.7
10024,4518.4,-9729,1657.7
10025,4518.4,-9729,1657.7
10026,4523.3,-9729,1657.7
10027,4518.4,-9729,1652.8
10028,4518.4,-9729,1657.7
10029,4523.3,-9729,1657.7
10030,4528.1,-9729,1652.8
10031,4528.1,-9729,1652.8
10032,4528.1,-9729,1657.7
10033,4523.3,-9729,1657.7
10034,4523.3,-9729,1657.7
10035,4523.3,-9729,1652.8
10036,4518.4,-9729,1652.8
10037,4518.4,-9729,1652.8
10038,4523.3,-9729,1652.8
10039,4523.3,-9729,1652.8
10040,4523.3,-9729,1652.8
10041,4523.3,-9729,1647.9
10042,4523.3,-9729,1647.9
10043,4523.3,-9729,1647.9
10044,4518.4,-9729,1647.9
10045,4523.3,-9729,1647.9
10046,4518.4,-9729,1647.9
10047,4523.3,-9729,1647.9
10048,4523.3,-9729,1647.9
10049,4523.3,-9729,1643
10050,4523.3,-9729,1638.2
10051,4523.3,-9729,1643
10052,4528.1,-9729,1638.2
10053,4523.3,-9729,1638.2
10054,4523.3,-9729,1643
10055,4523.3,-9729,1638.2
10056,4523.3,-9729,1638.2
10057,4528.1,-9729,1638.2
10058,4523.3,-9729,1638.2
10059,4523.3,-9729,1633.3
10060,4528.1,-9729,1638.2
10061,4528.1,-9729,1633.3
10062,4523.3,-9729,1628.4
10063,4528.1,-9729,1633.3
10064,4533,-9729,1633.3
10065,4528.1,-9729,1628.4
10066,4528.1,-9729,1628.4
10067,4528.1,-9729,1628.4
10068,4528.1,-9729,1628.4
10069,4533,-9729,1628.4
10070,4533,-9729,1628.4
10071,4528.1,-9729,1628.4
10072,4528.1,-9729,1623.5
10073,4528.1,-9729,1618.6
10074,4523.3,-9729,1618.6
10075,4523.3,-9729,1618.6
10076,4528.1,-9729,1623.5
10077,4528.1,-9729,1618.6
10078,4528.1,-9729,1618.6
10079,4533,-9729,1618.6
10080,4533,-9729,1623.5
10081,4533,-9729,1618.6
10082,4537.9,-9729,1618.6
10083,4537.9,-9729,1618.6
10084,4533,-9729,1613.7
10085,4533,-9729,1613.7
10086,4537.9,-9729,1613.7
10087,4533,-9729,1613.7
10088,4533,-9729,1613.7
10089,4533,-9729,1613.7
10090,4533,-9729,1608.8
10091,4533,-9729,1608.8
10092,4533,-9729,1613.7
10093,4533,-9729,1608.8
10094,4533,-9729,1608.8
10095,4533,-9729,1608.8
10096,4528.1,-9729,1603.9
10097,4533,-9729,1608.8
10098,4533,-9729,1608.8
10099,4533,-9729,1603.9
10100,4533,-9729,1599
10101,4537.9,-9729,1603.9
10102,4533,-9729,1603.9
10103,4533,-9729,1599
10104,4533,-9729,1603.9
10105,4533,-9729,1599
10106,4528.1,-9729,1599
10107,4533,-9729,1594.1
10108,4533,-9729,1599
10109,4533,-9729,1599
10110,4533,-9729,1594.1
10111,4533,-9729,1594.1
10112,4533,-9729,1594.1
10113,4533,-9729,1594.1
10114,4537.9,-9729,1589.3
10115,4533,-9729,1589.3
10116,4537.9,-9729,1589.3
10117,4533,-9729,1589.3
10118,4533,-9729,1589.3
10119,4533,-9729,1589.3
10120,4537.9,-9729,1584.4
10121,4533,-9729,1584.4
10122,4533,-9729,1584.4
10123,4533,-9729,1584.4
10124,4533,-9729,1584.4
10125,4528.1,-9729,1574.6
10126,4533,-9729,1579.5
10127,4528.1,-9729,1584.4
10128,4528.1,-9729,1579.5
10129,4533,-9729,1579.5
10130,4528.1,-9729,1579.5
10131,4537.9,-9729,1574.6
10132,4533,-9729,1579.5
10133,4537.9,-9729,1579.5
10134,4533,-9729,1574.6
10135,4537.9,-9729,1574.6
10136,4537.9,-9729,1574.6
10137,4533,-9729,1569.7
10138,4533,-9729,1569.7
10139,4537.9,-9729,1574.6
10140,4533,-9729,1569.7
10141,4537.9,-9729,1569.7
10142,4542.8,-9729,1569.7
10143,4537.9,-9729,1569.7
10144,4537.9,-9729,1569.7
10145,4537.9,-9729,1564.8
10146,4537.9,-9729,1564.8
10147,4537.9,-9729,1564.8
10148,4533,-9729,1564.8
10149,4537.9,-9729,1564.8
10150,4537.9,-9729,1559.9
10151,4537.9,-9729,1564.8
10152,4537.9,-9729,1559.9
10153,4533,-9729,1559.9
10154,4537.9,-9729,1559.9
10155,4537.9,-9729,1559.9
10156,4537.9,-9729,1555
10157,4537.9,-9729,1555
10158,4537.9,-9729,1555
10159,4537.9,-9729,1555
10160,4537.9,-9729,1555
10161,4537.9,-9729,1550.1
10162,4542.8,-9729,1550.1
10163,4537.9,-9729,1550.1
10164,4542.8,-9729,1550.1
10165,4542.8,-9729,1545.2
10166,4537.9,-9729,1545.2
10167,4537.9,-9729,1545.2
10168,4537.9,-9729,1540.4
10169,4537.9,-9729,1540.4
10170,4537.9,-9729,1540.4
10171,4537.9,-9729,1540.4
10172,4537.9,-9729,1540.4
10173,4537.9,-9729,1535.5
10174,4533,-9729,1535.5
10175,4533,-9729,1530.6
10176,4533,-9729,1530.6
10177,4537.9,-9729,1530.6
10178,4537.9,-9729,1530.6
10179,4537.9,-9729,1530.6
10180,4542.8,-9729,1530.6
10181,4542.8,-9729,1530.6
10182,4537.9,-9729,1525.7
10183,4542.8,-9729,1530.6
10184,4542.8,-9729,1530.6
10185,4537.9,-9729,1520.8
10186,4542.8,-9729,1520.8
10187,4537.9,-9729,1520.8
10188,4537.9,-9729,1520.8
10189,4537.9,-9729,1515.9
10190,4537.9,-9729,1515.9
10191,4542.8,-9729,1515.9
10192,4537.9,-9729,1511
10193,4542.8,-9729,1511
10194,4542.8,-9729,1511
10195,4537.9,-9729,1511
10196,4537.9,-9729,1511
10197,4533,-9729,1511
10198,4533,-9729,1506.1
10199,4537.9,-9729,1511
10200,4537.9,-9729,1506.1
10201,4533,-9729,1511
10202,4537.9,-9729,1506.1
10203,4537.9,-9729,1506.1
10204,4537.9,-9729,1501.2
10205,4533,-9729,1501.2
10206,4537.9,-9729,1501.2
10207,4537.9,-9729,1496.3
10208,4537.9,-9729,1501.2
10209,4537.9,-9729,1496.3
10210,4537.9,-9729,1501.2
10211,4537.9,-9729,1496.3
10212,4542.8,-9729,1496.3
10213,4542.8,-9729,1491.5
10214,4542.8,-9729,1491.5
10215,4537.9,-9729,1491.5
10216,4542.8,-9729,1491.5
10217,4542.8,-9729,1491.5
10218,4542.8,-9729,1486.6
10219,4542.8,-9729,1486.6
10220,4542.8,-9729,1486.6
10221,4537.9,-9729,1486.6
10222,4542.8,-9729,1486.6
10223,4537.9,-9729,1481.7
10224,4537.9,-9729,1481.7
10225,4542.8,-9729,1481.7
10226,4533,-9729,1476.8
10227,4537.9,-9729,1476.8
10228,4537.9,-9729,1476.8
10229,4537.9,-9729,1476.8
10230,4537.9,-9729,1471.9
10231,4547.7,-9729,1476.8
10232,4542.8,-9729,1476.8
10233,4542.8,-9729,1471.9
10234,4547.7,-9729,1471.9
10235,4542.8,-9729,1471.9
10236,4542.8,-9729,1467
10237,4542.8,-9729,1471.9
10238,4542.8,-9729,1467
10239,4537.9,-9729,1462.1
10240,4542.8,-9729,1467
10241,4542.8,-9729,1467
10242,4542.8,-9729,1462.1
10243,4547.7,-9729,1467
10244,4547.7,-9729,1467
10245,4542.8,-9729,1457.2
10246,4547.7,-9729,1462.1
10247,4547.7,-9729,1462.1
10248,4542.8,-9729,1457.2
10249,4542.8,-9729,1457.2
10250,4547.7,-9729,1457.2
10251,4542.8,-9729,1452.3
10252,4547.7,-9729,1452.3
10253,4547.7,-9729,1457.2
10254,4542.8,-9729,1452.3
10255,4547.7,-9729,1452.3
10256,4542.8,-9729,1452.3
10257,4542.8,-9729,1442.6
10258,4547.7,-9729,1447.4
10259,4552.6,-9729,1447.4
10260,4542.8,-9729,1442.6
10261,4547.7,-9729,1442.6
10262,4552.6,-9729,1447.4
10263,4537.9,-9729,1442.6
10264,4547.7,-9729,1437.7
10265,4547.7,-9729,1442.6
10266,4542.8,-9729,1437.7
10267,4542.8,-9729,1432.8
10268,4552.6,-9729,1437.7
10269,4542.8,-9729,1432.8
10270,4542.8,-9729,1427.9
10271,4552.6,-9729,1432.8
10272,4547.7,-9729,1427.9
10273,4542.8,-9729,1427.9
10274,4547.7,-9729,1427.9
10275,4542.8,-9729,1423
10276,4542.8,-9729,1423
10277,4547.7,-9729,1423
10278,4542.8,-9729,1418.1
10279,4542.8,-9729,1418.1
10280,4547.7,-9729,1423
10281,4547.7,-9729,1413.2
10282,4547.7,-9729,1413.2
10283,4557.5,-9729,1418.1
10284,4552.6,-9729,1413.2
10285,4552.6,-9729,1413.2
10286,4557.5,-9729,1413.2
10287,4552.6,-9729,1403.4
10288,4547.7,-9729,1403.4
10289,4552.6,-9729,1408.3
10290,4552.6,-9729,1403.4
10291,4547.7,-9729,1403.4
10292,4552.6,-9729,1413.2
10293,4542.8,-9729,1408.3
10294,4542.8,-9729,1398.5
10295,4547.7,-9729,1403.4
10296,4542.8,-9729,1398.5
10297,4537.9,-9729,1398.5
10298,4547.7,-9729,1403.4
10299,4542.8,-9729,1398.5
10300,4537.9,-9729,1393.7
10301,4547.7,-9729,1398.5
10302,4542.8,-9729,1393.7
10303,4542.8,-9729,1388.8
10304,4552.6,-9729,1398.5
10305,4542.8,-9729,1393.7
10306,4537.9,-9729,1383.9
10307,4547.7,-9729,1393.7
10308,4542.8,-9729,1388.8
10309,4537.9,-9729,1383.9
10310,4547.7,-9729,1388.8
10311,4542.8,-9729,1383.9
10312,4537.9,-9729,1379
10313,4547.7,-9729,1388.8
10314,4547.7,-9729,1383.9
10315,4537.9,-9729,1374.1
10316,4547.7,-9729,1383.9
10317,4542.8,-9729,1379
10318,4537.9,-9729,1374.1
10319,4547.7,-9729,1379
10320,4547.7,-9729,1374.1
10321,4537.9,-9729,1369.2
10322,4547.7,-9729,1374.1
10323,4547.7,-9729,1379
10324,4542.8,-9729,1364.3
10325,4542.8,-9729,1369.2
10326,4542.8,-9729,1369.2
10327,4533,-9729,1359.4
10328,4542.8,-9729,1364.3
10329,4547.7,-9729,1364.3
10330,4537.9,-9729,1354.5
10331,4542.8,-9729,1359.4
10332,4547.7,-9729,1359.4
10333,4542.8,-9729,1354.5
10334,4547.7,-9729,1354.5
10335,4552.6,-9729,1359.4
10336,4547.7,-9729,1354.5
10337,4547.7,-9729,1354.5
10338,4547.7,-9729,1354.5
10339,4542.8,-9729,1349.6
10340,4542.8,-9729,1349.6
10341,4547.7,-9729,1354.5
10342,4542.8,-9729,1349.6
10343,4547.7,-9729,1349.6
10344,4552.6,-9729,1349.6
10345,4542.8,-9729,1344.8
10346,4547.7,-9729,1344.8
10347,4552.6,-9729,1344.8
10348,4542.8,-9729,1339.9
10349,4547.7,-9729,1339.9
10350,4552.6,-9729,1344.8
10351,4547.7,-9729,1335
10352,4547.7,-9729,1335
10353,4552.6,-9729,1339.9
10354,4552.6,-9729,1335
10355,4552.6,-9729,1335
10356,4552.6,-9729,1335
10357,4547.7,-9729,1335
10358,4547.7,-9729,1330.1
10359,4552.6,-9729,1330.1
10360,4547.7,-9729,1330.1
10361,4547.7,-9729,1325.2
10362,4552.6,-9729,1330.1
10363,4552.6,-9729,1325.2
10364,4547.7,-9729,1320.3
10365,4557.5,-9729,1325.2
10366,4552.6,-9729,1320.3
10367,4552.6,-9729,1320.3
10368,4557.5,-9729,1320.3
10369,4552.6,-9729,1315.4
10370,4552.6,-9729,1315.4
10371,4557.5,-9729,1320.3
10372,4552.6,-9729,1315.4
10373,4552.6,-9729,1315.4
10374,4562.4,-9729,1315.4
10375,4552.6,-9729,1310.5
10376,4552.6,-9729,1305.6
10377,4552.6,-9729,1305.6
10378,4552.6,-9729,1305.6
10379,4552.6,-9729,1300.7
10380,4557.5,-9729,1305.6
10381,4552.6,-9729,1295.9
10382,4552.6,-9729,1295.9
10383,4562.4,-9729,1300.7
10384,4562.4,-9729,1300.7
10385,4562.4,-9729,1291
10386,4567.3,-9729,1295.9
10387,4562.4,-9729,1295.9
10388,4557.5,-9729,1291
10389,4562.4,-9729,1291
10390,4562.4,-9729,1291
10391,4552.6,-9729,1281.2
10392,4567.3,-9729,1286.1
10393,4562.4,-9729,1286.1
10394,4557.5,-9729,1281.2
10395,4562.4,-9729,1286.1
10396,4567.3,-9729,1281.2
10397,4557.5,-9729,1276.3
10398,4562.4,-9729,1281.2
10399,4567.3,-9729,1276.3
10400,4557.5,-9729,1266.5
10401,4562.4,-9729,1276.3
10402,4567.3,-9729,1276.3
10403,4562.4,-9729,1266.5
10404,4567.3,-9729,1266.5
10405,4567.3,-9729,1271.4
10406,4557.5,-9729,1256.7
10407,4567.3,-9729,1261.6
10408,4572.2,-9729,1266.5
10409,4562.4,-9729,1256.7
10410,4567.3,-9729,1212.7
10411,4577,-9729,1207.8
10412,4562.4,-9729,1193.2
10413,4567.3,-9729,1188.3
10414,4577,-9729,1188.3
10415,4567.3,-9729,1178.5
10416,4567.3,-9729,1173.6
10417,4581.9,-9729,1173.6
10418,4567.3,-9729,1158.9
10419,4572.2,-9729,1154
10420,4581.9,-9729,1158.9
10421,4572.2,-9729,1144.3
10422,4572.2,-9729,1139.4
10423,4586.8,-9729,1144.3
10424,4577,-9729,1134.5
10425,4577,-9729,1124.7
10426,4586.8,-9729,1129.6
10427,4572.2,-9729,1114.9
10428,4572.2,-9729,1114.9
10429,4581.9,-9729,1114.9
10430,4577,-9729,1105.1
10431,4572.2,-9729,1100.3
10432,4591.7,-9729,1105.1
10433,4581.9,-9729,1090.5
10434,4577,-9729,1085.6
10435,4596.6,-9729,1095.4
10436,4586.8,-9729,1080.7
10437,4581.9,-9729,1075.8
10438,4601.5,-9729,1080.7
10439,4591.7,-9729,1070.9
10440,4577,-9729,1056.2
10441,4596.6,-9729,1066
10442,4591.7,-9729,1056.2
10443,4581.9,-9729,1046.5
10444,4601.5,-9729,1051.4
10445,4601.5,-9729,1041.6
10446,4586.8,-9729,1026.9
10447,4601.5,-9729,1036.7
10448,4601.5,-9729,1026.9
10449,4586.8,-9729,1012.2
10450,4606.4,-9729,1022
10451,4601.5,-9729,1012.2
10452,4586.8,-9729,997.56
10453,4606.4,-9729,1007.3
10454,4611.3,-9729,1002.5
10455,4591.7,-9729,978
10456,4606.4,-9729,987.78
10457,4616.2,-9729,987.78
10458,4596.6,-9729,963.33
10459,4611.3,-9729,968.22
10460,4621.1,-9729,968.22
10461,4596.6,-9729,938.88
10462,4611.3,-9729,938.88
10463,4616.2,-9729,484.11
10464,4601.5,-9729,332.52
10465,4606.4,-9729,239.61
10466,4621.1,-9729,200.49
10467,4596.6,-9729,176.04
10468,4606.4,-9729,190.71
10469,4625.9,-9729,220.05
10470,4601.5,-9729,215.16
10471,4606.4,-9729,234.72
10472,4625.9,-9729,259.17
10473,4606.4,-9729,254.28
10474,4606.4,-9729,259.17
10475,4625.9,-9729,293.4
10476,4611.3,-9729,283.62
10477,4601.5,-9729,278.73
10478,4625.9,-9729,308.07
10479,4606.4,-9729,298.29
10480,4596.6,-9729,298.29
10481,4625.9,-9729,327.63
10482,4616.2,-9729,317.85
10483,4596.6,-9729,312.96
10484,4625.9,-9729,342.3
10485,4621.1,-9729,332.52
10486,4606.4,-9729,327.63
10487,4630.8,-9729,352.08
10488,4625.9,-9729,352.08
10489,4601.5,-9729,337.41
10490,4625.9,-9729,361.86
10491,4625.9,-9729,356.97
10492,4601.5,-9729,342.3
10493,4625.9,-9729,361.86
10494,4630.8,-9729,371.64
10495,4606.4,-9729,352.08
10496,4630.8,-9729,371.64
10497,4635.7,-9729,381.42
10498,4606.4,-9729,361.86
10499,4625.9,-9729,376.53
10500,4635.7,-9729,391.2
10501,4611.3,-9729,366.75
10502,4625.9,-9729,381.42
10503,4635.7,-9729,400.98
10504,4611.3,-9729,371.64
10505,4625.9,-9729,386.31
10506,4640.6,-9729,400.98
10507,4616.2,-9729,381.42
10508,4625.9,-9729,386.31
10509,4645.5,-9729,410.76
10510,4625.9,-9729,386.31
10511,4625.9,-9729,391.2
10512,4645.5,-9729,410.76
10513,4625.9,-9729,391.2
10514,4625.9,-9729,396.09
10515,4650.4,-9729,415.65
10516,4630.8,-9729,400.98
10517,4625.9,-9729,396.09
10518,4650.4,-9729,420.54
10519,4635.7,-9729,405.87
10520,4625.9,-9729,396.09
10521,4650.4,-9729,420.54
10522,4640.6,-9729,405.87
10523,4625.9,-9729,396.09
10524,4650.4,-9729,415.65
10525,4640.6,-9729,410.76
10526,4630.8,-9729,400.98
10527,4650.4,-9729,415.65
10528,4640.6,-9729,410.76
10529,4621.1,-9729,396.09
10530,4640.6,-9729,415.65
10531,4645.5,-9729,410.76
10532,4625.9,-9729,391.2
10533,4640.6,-9729,410.76
10534,4640.6,-9729,415.65
10535,4630.8,-9729,400.98
10536,4645.5,-9729,415.65
10537,4655.3,-9729,415.65
10538,4635.7,-9729,400.98
10539,4650.4,-9729,410.76
10540,4655.3,-9729,415.65
10541,4635.7,-9729,396.09
10542,4645.5,-9729,405.87
10543,4655.3,-9729,415.65
10544,4630.8,-9729,396.09
10545,4645.5,-9729,400.98
10546,4655.3,-9729,410.76
10547,4635.7,-9729,396.09
10548,4640.6,-9729,400.98
10549,4660.2,-9729,405.87
10550,4635.7,-9729,396.09
10551,4640.6,-9729,396.09
10552,4655.3,-9729,410.76
10553,4640.6,-9729,396.09
10554,4640.6,-9729,396.09
10555,4655.3,-9729,405.87
10556,4645.5,-9729,396.09
10557,4640.6,-9729,391.2
10558,4660.2,-9729,405.87
10559,4645.5,-9729,396.09
10560,4640.6,-9729,386.31
10561,4655.3,-9729,400.98
10562,4655.3,-9729,391.2
10563,4640.6,-9729,386.31
10564,4660.2,-9729,400.98
10565,4655.3,-9729,396.09
10566,4640.6,-9729,386.31
10567,4655.3,-9729,396.09
10568,4655.3,-9729,396.09
10569,4640.6,-9729,386.31
10570,4655.3,-9729,396.09
10571,4660.2,-9729,396.09
10572,4645.5,-9729,381.42
10573,4660.2,-9729,391.2
10574,4660.2,-9729,391.2
10575,4645.5,-9729,386.31
10576,4660.2,-9729,391.2
10577,4665.1,-9729,396.09
10578,4645.5,-9729,381.42
10579,4655.3,-9729,381.42
10580,4665.1,-9729,391.2
10581,4650.4,-9729,376.53
10582,4655.3,-9729,381.42
10583,4665.1,-9729,391.2
10584,4655.3,-9729,376.53
10585,4655.3,-9729,376.53
10586,4665.1,-9729,391.2
10587,4655.3,-9729,376.53
10588,4660.2,-9729,376.53
10589,4670,-9729,386.31
10590,4660.2,-9729,376.53
10591,4650.4,-9729,366.75
10592,4665.1,-9729,381.42
10593,4655.3,-9729,376.53
10594,4650.4,-9729,366.75
10595,4665.1,-9729,376.53
10596,4660.2,-9729,371.64
10597,4650.4,-9729,361.86
10598,4665.1,-9729,371.64
10599,4660.2,-9729,371.64
10600,4650.4,-9729,356.97
10601,4665.1,-9729,366.75
10602,4665.1,-9729,366.75
10603,4650.4,-9729,356.97
10604,4660.2,-9729,366.75
10605,4670,-9729,371.64
10606,4655.3,-9729,356.97
10607,4660.2,-9729,361.86
10608,4670,-9729,366.75
10609,4655.3,-9729,352.08
10610,4660.2,-9729,361.86
10611,4670,-9729,366.75
10612,4660.2,-9729,356.97
10613,4660.2,-9729,356.97
10614,4665.1,-9729,361.86
10615,4660.2,-9729,352.08
